time,Cyclone_Inlet_Gas_Temp,Cyclone_Material_Temp,Cyclone_Outlet_Gas_draft,Cyclone_cone_draft,Cyclone_Gas_Outlet_Temp,Cyclone_Inlet_Draft,anomaly,state
2017-06-08 12:50:00,849.1,865.08,-208.12,-261.04,859.72,-160.64,-1,0
2017-06-08 14:00:00,843.15,854.83,-204.56,-262.09,839.52,-165.61,-1,0
2017-06-08 14:20:00,848.69,863.92,-204.52,-253.03,853.87,-162.13,-1,0
2017-06-09 08:15:00,932.84,1011.07,-211.52,-249.73,918.71,-159.86,-1,0
2017-07-10 12:50:00,890.27,9.86,-207.39,-248.68,889.58,-176.06,-1,0
2017-07-11 21:25:00,1012.93,1035.07,-311.62,-359.07,965.88,-284.24,-1,0
2017-07-11 23:15:00,1003.44,1036.65,-275.92,-315.35,952.97,-242.98,-1,0
2017-07-12 00:10:00,969.4,1020.33,-260.85,-303.25,938.48,-233.09,-1,0
2017-07-28 02:50:00,976.08,993.52,-219.12,-233.58,958.45,-173.24,-1,0
2017-07-28 22:15:00,1006.36,1005.86,-215.74,-230.51,959.55,-165.17,-1,0
2017-07-28 23:20:00,995.48,1013.96,-244.99,-262.18,992.56,-198.73,-1,0
2017-09-10 12:50:00,964.65,1022.3,-207.44,-237.4,925.95,-199.47,-1,0
2017-09-11 07:20:00,980.85,0.0,-208.16,-233.89,970.85,-183.98,-1,0
2017-09-11 07:25:00,1023.42,0.0,-228.46,-261.43,986.55,-216.03,-1,0
2017-09-11 07:35:00,852.32,0.0,-211.56,-229.4,892.4,-191.75,-1,0
2017-09-14 13:00:00,989.5,1006.91,-213.83,-235.33,947.76,-185.03,-1,0
2017-10-19 23:25:00,929.52,37.66,-214.22,-228.06,838.31,-183.85,-1,0
2017-10-21 19:00:00,1127.16,1081.75,-261.57,-287.82,973.8,-239.08,-1,0
2017-10-26 01:00:00,1013.25,1028.59,-240.51,-202.67,951.88,-210.76,-1,0
2017-10-28 09:00:00,1080.61,1048.84,-249.08,-248.3,979.21,-218.03,-1,0
2017-10-31 00:55:00,1001.35,1058.71,-215.97,-214.18,932.32,-191.03,-1,0
2017-10-31 01:00:00,1007.22,1045.7,-224.65,-212.94,964.94,-199.9,-1,0
2017-10-31 03:05:00,1077.31,1106.77,-274.32,-264.56,960.74,-253.86,-1,0
2017-10-31 07:45:00,978.81,1008.59,-267.12,-265.11,958.87,-240.91,-1,0
2017-11-09 14:45:00,956.42,1008.13,-266.54,-275.64,954.3,-244.19,-1,0
2017-11-14 08:40:00,959.12,990.03,-296.11,-289.67,908.51,-273.59,-1,0
2017-11-16 16:20:00,991.35,1031.93,-264.96,-192.16,933.07,-227.5,-1,0
2017-11-16 19:15:00,1021.27,1052.98,-312.64,-272.75,929.33,-269.38,-1,0
2017-11-16 19:20:00,953.72,1022.15,-359.46,-311.21,954.98,-330.66,-1,0
2017-11-16 19:25:00,889.05,933.63,-358.93,-304.89,906.5,-319.78,-1,0
2017-11-16 19:30:00,982.08,1034.35,-372.23,-322.02,916.02,-331.92,-1,0
2017-11-17 10:20:00,990.64,1053.32,-265.02,-217.75,984.97,-212.03,-1,0
2017-11-17 10:25:00,984.51,1030.71,-274.34,-216.95,986.97,-232.3,-1,0
2017-11-17 10:30:00,970.35,1013.37,-293.46,-234.3,976.11,-249.55,-1,0
2017-11-17 10:50:00,1008.46,1098.67,-247.98,-206.66,994.39,-200.79,-1,0
2017-11-19 11:25:00,999.3,1016.38,-273.35,-274.55,982.25,-228.19,-1,0
2017-11-27 19:05:00,997.32,1028.87,-254.7,-247.08,972.58,-234.98,-1,0
2017-12-17 05:10:00,986.29,990.6,-276.22,-303.7,915.32,-232.08,-1,0
2017-12-25 02:00:00,1001.85,1015.85,-351.64,-359.71,926.44,-303.61,-1,0
2017-12-25 14:00:00,959.7,988.89,-303.99,-313.48,933.04,-261.39,-1,0
2017-12-25 14:05:00,852.78,859.51,-281.99,-293.25,863.08,-247.45,-1,0
2017-12-25 14:10:00,998.98,989.54,-284.92,-284.73,892.5,-244.28,-1,0
2017-12-26 15:50:00,975.5,988.5,-284.85,-308.87,884.68,-248.99,-1,0
2017-12-27 16:00:00,859.32,885.2,-314.5,-342.18,888.95,-271.5,-1,0
2017-12-30 13:00:00,998.89,1022.21,-319.6,-344.5,924.95,-266.11,-1,0
2017-12-30 16:20:00,983.88,1014.71,-325.78,-369.21,951.96,-292.52,-1,0
2018-01-01 12:45:00,1032.75,1048.3,-277.67,-280.65,956.12,-229.66,-1,0
2018-01-01 16:40:00,979.64,1008.78,-205.39,-239.57,938.09,-169.5,-1,0
2018-01-01 17:35:00,984.15,1030.09,-220.18,-227.25,966.23,-171.12,-1,0
2018-01-02 22:45:00,963.62,1008.57,-301.14,-320.38,931.4,-261.4,-1,0
2018-01-03 07:30:00,998.65,1055.07,-229.59,-239.18,971.22,-182.04,-1,0
2018-01-03 08:15:00,978.78,1039.39,-224.4,-231.59,965.61,-177.78,-1,0
2018-01-03 09:50:00,992.93,1034.35,-219.34,-225.89,950.92,-171.94,-1,0
2018-01-09 08:25:00,892.99,954.83,-332.91,-336.86,903.92,-295.88,-1,0
2018-01-19 12:15:00,1011.06,1002.66,-289.94,-287.55,938.76,-239.46,-1,0
2018-01-19 18:45:00,1005.78,1006.9,-302.82,-309.96,971.79,-258.78,-1,0
2018-01-20 23:05:00,982.04,993.89,-214.22,-225.8,947.8,-173.31,-1,0
2018-01-20 23:10:00,971.9,990.03,-214.02,-231.74,950.05,-174.36,-1,0
2018-01-21 04:50:00,993.33,1013.81,-221.9,-249.96,960.94,-172.82,-1,0
2018-01-29 02:15:00,988.53,986.89,-319.67,-296.2,899.2,-249.53,-1,0
2018-02-01 08:05:00,851.21,872.13,-296.65,-305.32,853.87,-225.11,-1,0
2018-02-02 20:05:00,1071.09,1071.85,-270.86,-248.41,1044.47,-206.0,-1,0
2018-02-08 09:15:00,990.3,1041.28,-244.94,-199.87,962.52,-179.92,-1,0
2018-02-08 09:55:00,1001.76,1025.84,-243.35,-191.4,968.85,-187.42,-1,0
2018-02-12 07:00:00,981.56,1060.27,-277.06,-254.46,973.8,-210.55,-1,0
2018-02-14 10:50:00,1017.11,1049.62,-295.88,-294.46,953.82,-221.36,-1,0
2018-02-18 09:25:00,971.6,1047.99,-230.81,-220.01,977.8,-168.77,-1,0
2018-02-18 12:25:00,967.04,100.0,-246.42,-242.8,974.46,-188.13,-1,0
2018-02-21 05:40:00,980.7,992.65,-325.67,-355.4,921.75,-273.14,-1,0
2018-02-21 15:25:00,983.13,1052.12,-231.43,-249.16,964.58,-177.44,-1,0
2018-02-22 12:20:00,1004.38,1073.56,-265.75,-268.67,948.72,-206.99,-1,0
2018-02-22 12:25:00,1050.19,1068.01,-304.23,-323.73,980.59,-251.94,-1,0
2018-02-22 12:30:00,891.69,837.21,-316.14,-321.59,894.31,-260.31,-1,0
2018-02-22 12:35:00,837.37,834.24,-314.41,-322.6,824.45,-262.96,-1,0
2018-02-22 14:20:00,979.61,1057.93,-220.35,-227.09,948.07,-168.6,-1,0
2018-02-22 20:30:00,964.74,1047.97,-226.53,-231.45,1001.69,-166.9,-1,0
2018-02-23 00:20:00,955.56,1040.16,-292.31,-320.03,962.22,-227.65,-1,0
2018-02-23 00:25:00,867.93,821.5,-317.56,-324.75,804.76,-261.09,-1,0
2018-02-23 00:35:00,1039.89,1034.34,-255.11,-258.39,1004.47,-191.98,-1,0
2018-02-23 13:50:00,1036.06,1071.57,-310.64,-333.33,1025.82,-245.25,-1,0
2018-02-23 14:10:00,968.71,972.39,-366.33,-380.74,951.32,-299.85,-1,0
2018-02-23 14:25:00,1087.38,1106.26,-244.11,-247.12,1097.05,-164.57,-1,0
2018-02-23 14:30:00,1092.78,1100.32,-253.82,-255.9,1085.43,-184.73,-1,0
2018-02-23 14:35:00,1061.95,1082.44,-234.97,-232.68,1051.21,-170.56,-1,0
2018-02-23 14:40:00,1042.2,1064.88,-229.82,-224.52,1030.53,-167.5,-1,0
2018-02-23 14:45:00,1025.2,1044.93,-230.77,-223.51,1013.81,-178.95,-1,0
2018-02-23 14:50:00,962.88,982.5,-291.4,-291.54,945.45,-230.32,-1,0
2018-02-23 15:10:00,990.5,1027.34,-257.28,-251.0,989.34,-186.3,-1,0
2018-02-23 23:10:00,979.7,985.56,-296.91,-289.32,968.14,-234.9,-1,0
2018-02-24 07:05:00,1062.88,1120.5,-234.62,-229.62,1017.72,-173.42,-1,0
2018-02-24 12:45:00,1013.82,1028.21,-237.32,-218.59,1028.0,-174.64,-1,0
2018-02-24 13:25:00,1057.05,1081.41,-234.67,-227.77,1052.26,-176.29,-1,0
2018-02-28 20:25:00,826.33,907.14,-277.43,-293.17,790.48,-248.53,-1,0
2018-02-28 22:35:00,1015.31,1053.13,-236.2,-251.35,990.66,-206.56,-1,0
2018-03-01 06:25:00,1012.69,999.02,-230.0,-237.97,1001.5,-174.84,-1,0
2018-03-01 06:30:00,1077.82,1022.94,-260.33,-277.89,1049.81,-214.18,-1,0
2018-03-01 06:35:00,861.95,1024.63,-301.67,-323.64,856.34,-264.07,-1,0
2018-03-01 13:15:00,840.83,895.18,-301.47,-315.16,840.18,-258.06,-1,0
2018-03-01 13:20:00,846.56,901.76,-295.2,-302.8,849.52,-257.77,-1,0
2018-03-02 17:10:00,885.33,918.46,-331.85,-334.49,856.26,-290.61,-1,0
2018-03-02 17:20:00,1095.63,1070.58,-298.5,-313.54,1053.22,-240.33,-1,0
2018-03-03 20:40:00,981.51,1033.27,-218.42,-232.8,961.3,-174.49,-1,0
2018-03-08 23:15:00,923.59,943.63,-211.15,-232.38,637.31,-172.24,-1,0
2018-03-09 00:20:00,918.43,952.2,-215.54,-229.65,577.13,-177.29,-1,0
2018-03-09 17:15:00,969.56,1020.53,-216.81,-224.89,913.11,-171.51,-1,0
2018-03-10 15:30:00,835.65,843.03,-270.03,-293.07,699.23,-229.56,-1,0
2018-03-11 13:00:00,962.37,101.66,-293.98,-298.48,736.07,-249.69,-1,0
2018-03-11 13:05:00,855.7,1326.93,-295.32,-307.59,701.84,-228.43,-1,0
2018-03-11 13:10:00,854.51,1201.84,-265.59,-271.47,690.27,-216.23,-1,0
2018-03-11 13:30:00,922.19,0.0,-246.19,-251.19,741.03,-190.84,-1,0
2018-03-11 14:05:00,942.54,0.0,-229.39,-232.88,760.73,-181.17,-1,0
2018-03-11 15:00:00,945.67,0.0,-237.97,-204.02,763.99,-195.13,-1,0
2018-03-11 15:15:00,920.65,0.0,-235.05,-211.61,752.3,-181.88,-1,0
2018-03-12 11:15:00,989.07,1028.4,-254.62,-250.86,728.92,-202.71,-1,0
2018-03-12 14:40:00,972.47,909.65,-286.21,-280.76,714.0,-230.84,-1,0
2018-03-12 17:35:00,901.01,977.52,-306.64,-311.08,689.56,-260.64,-1,0
2018-03-13 15:40:00,954.09,1025.54,-225.53,-229.58,722.21,-168.28,-1,0
2018-03-13 23:15:00,931.53,0.0,-229.62,-229.94,711.12,-179.69,-1,0
2018-03-13 23:20:00,904.88,0.0,-235.24,-231.76,705.79,-182.24,-1,0
2018-03-13 23:25:00,895.43,0.0,-225.92,-230.08,710.33,-177.17,-1,0
2018-03-13 23:35:00,925.93,0.0,-224.07,-228.0,709.22,-179.07,-1,0
2018-03-13 23:40:00,907.33,0.0,-227.02,-232.9,702.59,-175.6,-1,0
2018-03-13 23:45:00,922.18,0.0,-229.27,-232.76,712.67,-176.88,-1,0
2018-03-14 00:00:00,902.94,0.0,-229.76,-232.08,704.58,-176.47,-1,0
2018-03-14 00:15:00,933.68,456.85,-225.13,-224.85,710.55,-178.84,-1,0
2018-03-14 02:15:00,948.37,1018.02,-221.36,-219.38,716.36,-172.38,-1,0
2018-03-16 06:00:00,952.5,1002.52,-314.12,-311.43,650.96,-259.59,-1,0
2018-03-16 06:10:00,959.57,946.84,-275.1,-266.36,638.0,-226.91,-1,0
2018-03-16 07:45:00,989.71,976.82,-239.09,-230.36,659.53,-195.84,-1,0
2018-03-16 17:30:00,999.35,992.5,-244.3,-221.92,669.77,-182.67,-1,0
2018-03-16 18:05:00,988.63,967.58,-269.68,-275.46,640.44,-222.3,-1,0
2018-03-16 18:20:00,977.79,967.69,-295.19,-276.46,641.32,-240.16,-1,0
2018-03-17 08:20:00,931.81,954.1,-266.5,-207.57,597.01,-203.72,-1,0
2018-03-17 09:00:00,940.68,975.06,-239.73,-195.01,632.95,-180.39,-1,0
2018-03-17 10:50:00,935.45,950.65,-239.96,-195.12,620.4,-182.81,-1,0
2018-03-17 12:05:00,993.5,1001.23,-258.99,-219.65,606.65,-197.76,-1,0
2018-03-17 12:10:00,990.85,1024.95,-285.44,-258.68,574.31,-230.37,-1,0
2018-03-17 12:40:00,960.64,989.35,-241.68,-211.44,620.53,-189.23,-1,0
2018-03-17 13:25:00,965.88,976.03,-241.88,-215.17,591.56,-184.97,-1,0
2018-03-17 14:20:00,954.1,994.92,-248.78,-211.05,600.7,-189.29,-1,0
2018-03-17 14:35:00,955.38,1008.61,-237.41,-203.18,604.96,-181.47,-1,0
2018-03-17 15:10:00,948.16,988.14,-238.41,-202.27,605.3,-178.06,-1,0
2018-03-17 16:00:00,935.47,972.67,-240.69,-206.3,594.15,-181.44,-1,0
2018-03-17 16:50:00,993.54,997.38,-307.33,-283.94,585.59,-252.59,-1,0
2018-03-18 01:00:00,966.43,995.39,-284.42,-251.18,675.5,-226.9,-1,0
2018-03-18 03:05:00,964.01,996.48,-256.28,-190.82,690.35,-198.41,-1,0
2018-03-18 07:20:00,987.96,1021.75,-251.49,-210.17,673.9,-196.54,-1,0
2018-03-18 22:55:00,865.3,869.23,-268.1,-210.05,609.33,-209.8,-1,0
2018-03-19 05:20:00,977.72,983.2,-244.1,-202.8,418.52,-182.83,-1,0
2018-03-19 05:25:00,930.14,1000.19,-239.12,-205.93,405.47,-181.98,-1,0
2018-03-19 05:35:00,958.83,1002.09,-251.21,-221.75,420.64,-193.49,-1,0
2018-03-19 06:55:00,976.17,977.21,-268.52,-243.29,434.32,-202.65,-1,0
2018-03-19 07:00:00,948.39,998.98,-244.19,-208.37,432.77,-179.01,-1,0
2018-03-19 07:10:00,955.94,941.62,-270.83,-236.42,519.88,-199.75,-1,0
2018-03-19 07:20:00,920.27,930.8,-253.78,-192.55,484.73,-183.61,-1,0
2018-03-19 07:30:00,934.99,933.13,-255.74,-197.25,473.59,-184.61,-1,0
2018-03-19 07:35:00,936.46,906.18,-252.32,-201.16,467.28,-187.78,-1,0
2018-03-19 07:45:00,930.57,949.15,-258.97,-202.71,470.36,-188.55,-1,0
2018-03-19 07:50:00,942.97,974.71,-256.03,-209.53,457.53,-187.82,-1,0
2018-03-19 10:45:00,910.82,953.91,-243.6,-188.85,521.71,-184.0,-1,0
2018-03-19 10:50:00,968.57,974.75,-247.08,-219.93,501.98,-181.51,-1,0
2018-03-19 10:55:00,957.28,981.81,-255.96,-212.8,494.85,-189.08,-1,0
2018-03-19 11:00:00,975.52,989.24,-250.93,-201.1,478.29,-186.38,-1,0
2018-03-19 11:10:00,927.91,952.63,-251.84,-181.05,512.14,-182.93,-1,0
2018-03-19 11:15:00,931.52,969.1,-251.68,-187.73,510.9,-186.66,-1,0
2018-03-19 11:20:00,927.44,966.52,-248.5,-180.33,511.47,-188.06,-1,0
2018-03-19 11:25:00,941.67,974.32,-244.51,-188.91,511.53,-185.29,-1,0
2018-03-19 11:40:00,969.88,996.22,-243.67,-192.9,493.37,-182.36,-1,0
2018-03-19 12:10:00,928.14,957.84,-248.69,-183.61,525.83,-182.63,-1,0
2018-03-19 12:15:00,915.71,954.45,-249.77,-185.93,530.3,-182.77,-1,0
2018-03-19 12:20:00,935.25,955.8,-259.73,-190.62,524.89,-195.44,-1,0
2018-03-19 12:25:00,961.38,979.58,-268.73,-181.59,515.19,-197.71,-1,0
2018-03-19 12:30:00,942.67,975.74,-259.49,-197.12,522.71,-190.96,-1,0
2018-03-19 12:35:00,962.12,980.85,-270.75,-210.48,519.29,-196.11,-1,0
2018-03-19 12:40:00,948.74,974.35,-265.33,-174.61,518.74,-190.39,-1,0
2018-03-19 12:45:00,980.29,973.62,-265.79,-215.64,520.2,-200.6,-1,0
2018-03-19 12:50:00,982.26,999.18,-254.98,-185.13,504.45,-187.38,-1,0
2018-03-19 13:00:00,933.62,937.24,-268.6,-203.05,527.83,-186.29,-1,0
2018-03-19 13:05:00,980.53,974.19,-268.42,-208.37,519.53,-195.34,-1,0
2018-03-19 13:10:00,994.34,1003.54,-264.92,-220.87,502.53,-192.16,-1,0
2018-03-19 13:20:00,937.82,941.3,-271.21,-212.03,531.07,-195.23,-1,0
2018-03-19 13:25:00,938.21,975.02,-262.56,-202.86,523.42,-193.59,-1,0
2018-03-19 13:35:00,941.55,943.12,-268.01,-207.69,555.78,-195.57,-1,0
2018-03-20 04:50:00,974.27,1022.13,-231.84,-203.07,1375.0,-173.65,-1,0
2018-03-20 18:55:00,980.08,1030.44,-226.12,-212.66,987.25,-174.05,-1,0
2018-03-20 21:35:00,963.05,1022.37,-226.79,-208.52,980.51,-176.77,-1,0
2018-03-25 07:05:00,1002.6,1019.91,-227.88,-208.26,957.33,-174.8,-1,0
2018-03-30 11:40:00,1020.14,1032.53,-282.07,-264.94,993.35,-219.29,-1,0
2018-03-30 12:25:00,986.29,1041.42,-300.11,-272.79,949.79,-258.2,-1,0
2018-03-30 12:45:00,964.45,993.43,-305.43,-290.32,943.93,-250.32,-1,0
2018-03-30 18:20:00,989.06,1028.2,-292.73,-255.85,959.34,-235.75,-1,0
2018-04-04 09:00:00,981.46,1000.82,-229.46,-224.25,986.66,-163.96,-1,0
2018-04-04 09:05:00,976.26,1003.44,-222.65,-214.34,986.53,-175.39,-1,0
2018-04-04 13:25:00,969.29,1028.88,-226.81,-221.38,978.56,-169.86,-1,0
2018-04-05 19:15:00,963.82,1007.48,-221.56,-227.05,980.97,-167.12,-1,0
2018-04-05 19:50:00,982.48,1020.6,-231.65,-228.11,998.77,-174.7,-1,0
2018-04-10 20:20:00,973.5,1058.79,-319.3,-308.08,991.88,-259.38,-1,0
2018-04-16 04:00:00,920.15,1000.14,-359.31,-335.99,837.57,-279.89,-1,0
2018-04-16 04:05:00,939.68,975.77,-341.99,-336.31,848.13,-269.26,-1,0
2018-04-16 14:25:00,931.33,1003.06,-387.25,-384.35,870.0,-325.15,-1,0
2018-04-16 14:30:00,920.35,877.47,-352.24,-353.26,871.71,-294.46,-1,0
2018-04-16 17:15:00,931.34,1060.15,-369.77,-361.97,868.07,-298.47,-1,0
2018-04-17 03:05:00,922.06,1047.73,-339.52,-325.19,865.16,-267.98,-1,0
2018-04-17 03:10:00,982.06,1079.57,-369.78,-364.61,878.26,-300.73,-1,0
2018-04-17 03:15:00,882.88,931.49,-324.42,-310.57,886.22,-250.08,-1,0
2018-04-17 03:20:00,901.22,955.42,-361.31,-330.2,884.65,-286.1,-1,0
2018-04-17 03:25:00,890.35,935.74,-348.66,-332.78,883.82,-282.67,-1,0
2018-04-17 03:30:00,856.32,894.06,-338.26,-318.49,881.14,-250.51,-1,0
2018-04-17 03:40:00,952.77,999.63,-310.55,-294.38,876.44,-233.26,-1,0
2018-04-17 04:00:00,981.25,1027.45,-301.09,-275.29,877.05,-223.08,-1,0
2018-04-18 00:00:00,940.51,989.16,-329.93,-298.43,854.76,-265.9,-1,0
2018-04-21 08:00:00,990.04,1147.69,-261.66,-234.82,738.68,-185.84,-1,0
2018-04-21 08:05:00,1008.44,1054.34,-275.27,-240.9,742.41,-199.22,-1,0
2018-04-23 00:10:00,1010.89,1078.03,-248.83,-216.74,760.74,-174.15,-1,0
2018-04-24 04:15:00,948.08,1028.41,-296.99,-266.65,750.95,-221.9,-1,0
2018-04-24 04:20:00,953.26,1014.41,-295.36,-268.24,751.18,-226.87,-1,0
2018-04-24 04:40:00,920.84,1003.98,-330.34,-279.05,753.33,-237.28,-1,0
2018-04-24 19:30:00,973.63,1082.89,-287.13,-257.15,724.97,-207.39,-1,0
2018-04-24 19:35:00,986.46,1043.9,-273.73,-246.87,726.34,-198.44,-1,0
2018-04-24 19:40:00,987.85,1022.57,-267.42,-236.17,726.06,-192.5,-1,0
2018-04-24 19:45:00,982.25,1003.74,-296.21,-267.97,725.75,-230.67,-1,0
2018-04-25 17:15:00,934.01,1053.54,-347.09,-321.19,721.93,-281.4,-1,0
2018-04-25 17:45:00,903.84,973.41,-322.88,-289.86,721.25,-243.84,-1,0
2018-04-25 17:50:00,918.49,946.19,-315.45,-265.15,721.97,-244.81,-1,0
2018-04-25 18:10:00,926.32,1072.46,-368.32,-344.0,722.37,-295.29,-1,0
2018-04-26 11:15:00,944.52,1086.49,-245.25,-203.94,709.6,-170.37,-1,0
2018-04-26 11:20:00,961.62,1054.67,-240.07,-206.26,709.76,-173.3,-1,0
2018-04-27 03:55:00,958.35,1107.29,-265.9,-233.44,696.13,-179.94,-1,0
2018-04-27 04:00:00,975.27,1081.04,-254.01,-224.02,695.21,-179.74,-1,0
2018-04-27 04:05:00,986.43,1080.26,-260.76,-235.65,694.74,-187.64,-1,0
2018-04-27 04:10:00,986.13,1051.49,-255.98,-232.69,694.6,-185.62,-1,0
2018-04-27 04:15:00,980.52,1040.12,-268.21,-237.96,695.32,-197.42,-1,0
2018-04-27 08:55:00,940.69,1017.53,-234.82,-210.87,686.55,-169.48,-1,0
2018-04-27 09:20:00,936.01,1024.12,-240.65,-206.36,686.29,-175.87,-1,0
2018-04-27 11:45:00,971.28,1040.35,-260.63,-231.36,685.07,-181.16,-1,0
2018-04-27 11:50:00,980.11,1059.82,-244.72,-225.01,685.03,-178.94,-1,0
2018-04-27 20:20:00,942.8,1076.74,-238.23,-210.97,642.99,-170.08,-1,0
2018-04-27 20:40:00,928.23,1012.62,-237.76,-213.16,638.16,-168.93,-1,0
2018-04-27 21:00:00,933.67,1048.93,-236.33,-217.15,634.31,-176.87,-1,0
2018-04-27 21:05:00,951.36,1053.55,-233.42,-217.5,633.07,-170.68,-1,0
2018-04-27 21:10:00,952.03,1029.57,-236.9,-215.92,631.72,-169.76,-1,0
2018-04-28 07:20:00,919.53,980.49,-241.03,-214.55,592.69,-168.92,-1,0
2018-04-28 07:25:00,925.65,998.4,-240.19,-205.78,593.82,-171.64,-1,0
2018-04-28 07:35:00,928.57,977.69,-247.35,-207.46,595.53,-175.66,-1,0
2018-04-28 07:40:00,940.16,1011.46,-243.68,-213.01,596.31,-173.86,-1,0
2018-04-28 07:45:00,956.88,1042.79,-249.72,-212.91,596.9,-176.84,-1,0
2018-04-28 07:55:00,956.83,904.97,-238.16,-205.56,598.13,-173.66,-1,0
2018-04-28 08:00:00,945.75,912.58,-242.88,-208.79,598.62,-177.9,-1,0
2018-04-28 08:55:00,935.75,1041.27,-239.07,-206.56,599.98,-172.31,-1,0
2018-04-28 09:00:00,943.21,974.09,-238.2,-207.32,600.55,-172.21,-1,0
2018-04-28 09:50:00,914.37,1000.48,-239.86,-210.72,602.34,-171.61,-1,0
2018-04-28 09:55:00,923.01,915.58,-237.76,-209.95,602.49,-169.41,-1,0
2018-04-28 10:40:00,930.12,1029.02,-245.4,-213.18,597.64,-172.29,-1,0
2018-04-28 16:10:00,934.75,982.37,-243.1,-208.12,603.45,-166.68,-1,0
2018-04-28 16:15:00,949.19,990.47,-238.76,-210.6,602.54,-167.61,-1,0
2018-04-29 00:30:00,926.38,999.69,-235.58,-199.96,604.01,-180.91,-1,0
2018-05-02 20:20:00,986.33,1038.33,-221.16,-222.7,936.63,-172.39,-1,0
2018-05-02 20:25:00,982.29,926.18,-290.27,-289.32,939.76,-247.62,-1,0
2018-05-03 21:45:00,800.0,870.13,-234.87,-224.91,327.74,-180.47,-1,0
2018-05-05 10:35:00,915.76,992.0,-231.25,-216.49,549.14,-181.4,-1,0
2018-05-05 10:45:00,943.19,1010.95,-237.39,-218.88,577.24,-182.96,-1,0
2018-05-05 10:50:00,933.15,1017.84,-230.45,-211.29,620.36,-180.36,-1,0
2018-05-05 11:20:00,904.71,985.32,-230.12,-212.12,520.76,-176.34,-1,0
2018-05-05 11:30:00,941.16,1003.39,-238.75,-213.39,518.77,-185.01,-1,0
2018-05-05 11:35:00,942.1,1021.81,-239.14,-213.79,521.04,-186.47,-1,0
2018-05-05 11:40:00,890.66,992.7,-230.87,-216.71,505.01,-180.91,-1,0
2018-05-11 08:00:00,988.57,1023.42,-282.95,-269.12,935.22,-230.49,-1,0
2018-05-11 16:00:00,980.94,1029.89,-266.39,-235.88,669.91,-212.58,-1,0
2018-05-11 16:45:00,935.77,983.84,-284.08,-255.49,651.63,-227.56,-1,0
2018-05-12 15:25:00,915.2,962.28,-277.32,-255.83,558.45,-216.31,-1,0
2018-05-13 08:25:00,980.78,1022.27,-275.33,-251.84,946.36,-221.66,-1,0
2018-05-16 19:40:00,988.45,965.8,-221.68,-221.56,562.35,-179.92,-1,0
2018-05-16 19:55:00,944.32,939.58,-230.54,-229.04,553.85,-181.54,-1,0
2018-05-16 20:10:00,964.49,967.67,-220.45,-216.4,564.07,-176.66,-1,0
2018-05-16 20:40:00,793.75,849.56,-220.98,-217.89,523.65,-190.11,-1,0
2018-05-17 00:00:00,924.89,927.46,-222.68,-212.46,542.16,-181.02,-1,0
2018-05-17 05:20:00,860.21,899.78,-256.99,-257.61,530.82,-217.01,-1,0
2018-05-17 05:25:00,840.85,862.14,-244.08,-233.93,516.18,-203.05,-1,0
2018-05-17 05:30:00,854.31,871.29,-250.17,-246.58,519.82,-208.22,-1,0
2018-05-17 05:35:00,847.14,861.26,-255.33,-251.36,519.9,-211.3,-1,0
2018-05-17 05:55:00,855.37,874.08,-253.35,-251.37,533.94,-213.77,-1,0
2018-05-17 06:00:00,857.51,871.54,-253.11,-244.75,540.6,-208.43,-1,0
2018-05-17 06:05:00,858.29,872.61,-265.97,-266.08,539.56,-222.64,-1,0
2018-05-17 06:10:00,858.04,871.44,-256.53,-256.46,532.54,-212.46,-1,0
2018-05-17 06:15:00,858.05,868.59,-254.64,-252.1,527.48,-210.4,-1,0
2018-05-17 06:20:00,859.01,867.68,-258.77,-254.44,517.1,-215.34,-1,0
2018-05-17 06:25:00,857.57,861.48,-251.86,-246.12,534.46,-207.38,-1,0
2018-05-17 06:45:00,859.97,865.65,-258.56,-255.96,543.03,-214.92,-1,0
2018-05-17 06:55:00,856.0,859.02,-258.55,-262.97,524.22,-218.74,-1,0
2018-05-17 07:00:00,860.5,861.24,-259.39,-253.27,524.76,-212.45,-1,0
2018-05-17 08:30:00,1022.87,998.76,-245.01,-243.08,580.93,-212.99,-1,0
2018-05-17 08:40:00,970.37,971.0,-229.2,-228.68,575.94,-193.19,-1,0
2018-05-17 08:50:00,994.36,989.6,-236.68,-230.33,583.56,-193.05,-1,0
2018-05-17 10:10:00,934.11,966.61,-257.47,-257.65,570.77,-214.74,-1,0
2018-05-17 10:15:00,936.98,990.88,-233.22,-230.56,573.25,-190.02,-1,0
2018-05-17 10:40:00,927.61,956.8,-257.34,-251.42,565.44,-211.29,-1,0
2018-05-17 10:45:00,933.95,983.77,-246.34,-246.37,572.03,-207.37,-1,0
2018-05-17 10:55:00,948.01,990.95,-256.08,-252.0,576.31,-211.38,-1,0
2018-05-17 11:00:00,943.11,997.93,-249.87,-248.93,575.91,-206.2,-1,0
2018-05-17 11:15:00,948.36,977.34,-254.62,-250.47,577.61,-214.95,-1,0
2018-05-17 11:20:00,954.9,996.24,-258.85,-252.51,582.37,-214.1,-1,0
2018-05-17 11:25:00,940.0,999.99,-245.6,-251.12,576.53,-204.92,-1,0
2018-05-17 11:35:00,920.61,970.08,-256.04,-260.01,569.57,-209.59,-1,0
2018-05-17 11:40:00,922.57,986.62,-249.53,-250.13,572.18,-208.56,-1,0
